municipality_code,name,prefecture,kana,population,scraper_type,scraper_base_url,tenant_id,press_rss_url,opendata_url,tier,is_active,notes
36368,那賀町,徳島県,ナカチョウ,,unknown,,,,,3,false,
36383,牟岐町,徳島県,ムギチョウ,,unknown,,,,,3,false,
36387,美波町,徳島県,ミナミチョウ,,unknown,,,,,3,false,
36388,海陽町,徳島県,カイヨウチョウ,,unknown,,,,,3,false,
36401,松茂町,徳島県,マツシゲチョウ,,unknown,,,,,3,false,
36402,北島町,徳島県,キタジマチョウ,,unknown,,,,,3,false,
36403,藍住町,徳島県,アイズミチョウ,,unknown,,,,,3,false,
36404,板野町,徳島県,イタノチョウ,,unknown,,,,,3,false,
36405,上板町,徳島県,カミイタチョウ,,unknown,,,,,3,false,
36468,つるぎ町,徳島県,ツルギチョウ,,unknown,,,,,3,false,
36489,東みよし町,徳島県,ヒガシミヨシチョウ,,unknown,,,,,3,false,
37000,香川県,香川県,カガワケン,,unknown,,,,,3,false,prefecture_aggregate
37201,高松市,香川県,タカマツシ,,unknown,,,,,3,false,
37202,丸亀市,香川県,マルガメシ,,unknown,,,,,3,false,
37203,坂出市,香川県,サカイデシ,,unknown,,,,,3,false,
37204,善通寺市,香川県,ゼンツウジシ,,unknown,,,,,3,false,
37205,観音寺市,香川県,カンオンジシ,,unknown,,,,,3,false,
37206,さぬき市,香川県,サヌキシ,,unknown,,,,,3,false,
37207,東かがわ市,香川県,ヒガシカガワシ,,unknown,,,,,3,false,
37208,三豊市,香川県,ミトヨシ,,unknown,,,,,3,false,
37322,土庄町,香川県,トノショウチョウ,,unknown,,,,,3,false,
37324,小豆島町,香川県,ショウドシマチョウ,,unknown,,,,,3,false,
37341,三木町,香川県,ミキチョウ,,unknown,,,,,3,false,
37364,直島町,香川県,ナオシマチョウ,,unknown,,,,,3,false,
37386,宇多津町,香川県,ウタヅチョウ,,unknown,,,,,3,false,
37387,綾川町,香川県,アヤガワチョウ,,unknown,,,,,3,false,
37403,琴平町,香川県,コトヒラチョウ,,unknown,,,,,3,false,
37404,多度津町,香川県,タドツチョウ,,unknown,,,,,3,false,
37406,まんのう町,香川県,マンノウチョウ,,unknown,,,,,3,false,
38000,愛媛県,愛媛県,エヒメケン,,unknown,,,,,3,false,prefecture_aggregate
38201,松山市,愛媛県,マツヤマシ,,unknown,,,,,3,false,
38202,今治市,愛媛県,イマバリシ,,unknown,,,,,3,false,
38203,宇和島市,愛媛県,ウワジマシ,,unknown,,,,,3,false,
38204,八幡浜市,愛媛県,ヤワタハマシ,,unknown,,,,,3,false,
38205,新居浜市,愛媛県,ニイハマシ,,unknown,,,,,3,false,
38206,西条市,愛媛県,サイジョウシ,,unknown,,,,,3,false,
38207,大洲市,愛媛県,オオズシ,,unknown,,,,,3,false,
38210,伊予市,愛媛県,イヨシ,,unknown,,,,,3,false,
38213,四国中央市,愛媛県,シコクチュウオウシ,,unknown,,,,,3,false,
38214,西予市,愛媛県,セイヨシ,,unknown,,,,,3,false,
38215,東温市,愛媛県,トウオンシ,,unknown,,,,,3,false,
38356,上島町,愛媛県,カミジマチョウ,,unknown,,,,,3,false,
38386,久万高原町,愛媛県,クマコウゲンチョウ,,unknown,,,,,3,false,
38401,松前町,愛媛県,マサキチョウ,,unknown,,,,,3,false,
38402,砥部町,愛媛県,トベチョウ,,unknown,,,,,3,false,
38422,内子町,愛媛県,ウチコチョウ,,unknown,,,,,3,false,
38442,伊方町,愛媛県,イカタチョウ,,unknown,,,,,3,false,
38484,松野町,愛媛県,マツノチョウ,,unknown,,,,,3,false,
38488,鬼北町,愛媛県,キホクチョウ,,unknown,,,,,3,false,
38506,愛南町,愛媛県,アイナンチョウ,,unknown,,,,,3,false,
39000,高知県,高知県,コウチケン,,kaigiroku,https://ssp.kaigiroku.net/tenant/tosa,tosa,,,1,false,prefecture_aggregate; tosa (DiscussNet central; legacy template)
39201,高知市,高知県,コウチシ,,unknown,,,,,3,false,
39202,室戸市,高知県,ムロトシ,,unknown,,,,,3,false,
39203,安芸市,高知県,アキシ,,unknown,,,,,3,false,
39204,南国市,高知県,ナンコクシ,,unknown,,,,,3,false,
39205,土佐市,高知県,トサシ,,unknown,,,,,3,false,
39206,須崎市,高知県,スサキシ,,unknown,,,,,3,false,
39208,宿毛市,高知県,スクモシ,,unknown,,,,,3,false,
39209,土佐清水市,高知県,トサシミズシ,,unknown,,,,,3,false,
39210,四万十市,高知県,シマントシ,,unknown,,,,,3,false,
39211,香南市,高知県,コウナンシ,,unknown,,,,,3,false,
39212,香美市,高知県,カミシ,,unknown,,,,,3,false,
39301,東洋町,高知県,トウヨウチョウ,,unknown,,,,,3,false,
39302,奈半利町,高知県,ナハリチョウ,,unknown,,,,,3,false,
39303,田野町,高知県,タノチョウ,,unknown,,,,,3,false,
39304,安田町,高知県,ヤスダチョウ,,unknown,,,,,3,false,
39305,北川村,高知県,キタガワムラ,,unknown,,,,,3,false,
39306,馬路村,高知県,ウマジムラ,,unknown,,,,,3,false,
39307,芸西村,高知県,ゲイセイムラ,,unknown,,,,,3,false,
39341,本山町,高知県,モトヤマチョウ,,unknown,,,,,3,false,
39344,大豊町,高知県,オオトヨチョウ,,unknown,,,,,3,false,
39363,土佐町,高知県,トサチョウ,,unknown,,,,,3,false,
39364,大川村,高知県,オオカワムラ,,unknown,,,,,3,false,
39386,いの町,高知県,イノチョウ,,unknown,,,,,3,false,
39387,仁淀川町,高知県,ニヨドガワチョウ,,unknown,,,,,3,false,
39401,中土佐町,高知県,ナカトサチョウ,,unknown,,,,,3,false,
39402,佐川町,高知県,サカワチョウ,,unknown,,,,,3,false,
39403,越知町,高知県,オチチョウ,,unknown,,,,,3,false,
39405,梼原町,高知県,ユスハラチョウ,,unknown,,,,,3,false,
39410,日高村,高知県,ヒダカムラ,,unknown,,,,,3,false,
39411,津野町,高知県,ツノチョウ,,unknown,,,,,3,false,
39412,四万十町,高知県,シマントチョウ,,unknown,,,,,3,false,
39424,大月町,高知県,オオツキチョウ,,unknown,,,,,3,false,
39427,三原村,高知県,ミハラムラ,,unknown,,,,,3,false,
39428,黒潮町,高知県,クロシオチョウ,,unknown,,,,,3,false,
40000,福岡県,福岡県,フクオカケン,,unknown,,,,,3,false,prefecture_aggregate
40100,北九州市,福岡県,キタキュウシュウシ,,unknown,,,,,3,false,
40130,福岡市,福岡県,フクオカシ,,unknown,,,,,3,false,
40202,大牟田市,福岡県,オオムタシ,,unknown,,,,,3,false,
40203,久留米市,福岡県,クルメシ,,unknown,,,,,3,false,
40204,直方市,福岡県,ノオガタシ,,unknown,,,,,3,false,
40205,飯塚市,福岡県,イイヅカシ,,unknown,,,,,3,false,
40206,田川市,福岡県,タガワシ,,unknown,,,,,3,false,
40207,柳川市,福岡県,ヤナガワシ,,unknown,,,,,3,false,
40210,八女市,福岡県,ヤメシ,,unknown,,,,,3,false,
40211,筑後市,福岡県,チクゴシ,,unknown,,,,,3,false,
40212,大川市,福岡県,オオカワシ,,unknown,,,,,3,false,
40213,行橋市,福岡県,ユクハシシ,,unknown,,,,,3,false,
40214,豊前市,福岡県,ブゼンシ,,unknown,,,,,3,false,
40215,中間市,福岡県,ナカマシ,,unknown,,,,,3,false,
40216,小郡市,福岡県,オゴオリシ,,unknown,,,,,3,false,
40217,筑紫野市,福岡県,チクシノシ,,unknown,,,,,3,false,
40218,春日市,福岡県,カスガシ,,unknown,,,,,3,false,
40219,大野城市,福岡県,オオノジョウシ,,unknown,,,,,3,false,
40220,宗像市,福岡県,ムナカタシ,,unknown,,,,,3,false,
40221,太宰府市,福岡県,ダザイフシ,,unknown,,,,,3,false,
40223,古賀市,福岡県,コガシ,,unknown,,,,,3,false,
40224,福津市,福岡県,フクツシ,,unknown,,,,,3,false,
40225,うきは市,福岡県,ウキハシ,,unknown,,,,,3,false,
40226,宮若市,福岡県,ミヤワカシ,,unknown,,,,,3,false,
40227,嘉麻市,福岡県,カマシ,,unknown,,,,,3,false,
40228,朝倉市,福岡県,アサクラシ,,unknown,,,,,3,false,
40229,みやま市,福岡県,ミヤマシ,,unknown,,,,,3,false,
40230,糸島市,福岡県,イトシマシ,,unknown,,,,,3,false,
40231,那珂川市,福岡県,ナカガワシ,,unknown,,,,,3,false,
40341,宇美町,福岡県,ウミマチ,,unknown,,,,,3,false,
40342,篠栗町,福岡県,ササグリマチ,,unknown,,,,,3,false,
40343,志免町,福岡県,シメマチ,,unknown,,,,,3,false,
40344,須恵町,福岡県,スエマチ,,unknown,,,,,3,false,
40345,新宮町,福岡県,シングウマチ,,unknown,,,,,3,false,
40348,久山町,福岡県,ヒサヤママチ,,unknown,,,,,3,false,
40349,粕屋町,福岡県,カスヤマチ,,unknown,,,,,3,false,
40381,芦屋町,福岡県,アシヤマチ,,unknown,,,,,3,false,
40382,水巻町,福岡県,ミズマキマチ,,unknown,,,,,3,false,
40383,岡垣町,福岡県,オカガキマチ,,unknown,,,,,3,false,
40384,遠賀町,福岡県,オンガチョウ,,unknown,,,,,3,false,
40401,小竹町,福岡県,コタケマチ,,unknown,,,,,3,false,
40402,鞍手町,福岡県,クラテマチ,,unknown,,,,,3,false,
40421,桂川町,福岡県,ケイセンマチ,,unknown,,,,,3,false,
40447,筑前町,福岡県,チクゼンマチ,,unknown,,,,,3,false,
40448,東峰村,福岡県,トウホウムラ,,unknown,,,,,3,false,
40503,大刀洗町,福岡県,タチアライマチ,,unknown,,,,,3,false,
40522,大木町,福岡県,オオキマチ,,unknown,,,,,3,false,
40544,広川町,福岡県,ヒロカワマチ,,unknown,,,,,3,false,
40601,香春町,福岡県,カワラマチ,,unknown,,,,,3,false,
40602,添田町,福岡県,ソエダマチ,,unknown,,,,,3,false,
40604,糸田町,福岡県,イトダマチ,,unknown,,,,,3,false,
40605,川崎町,福岡県,カワサキマチ,,unknown,,,,,3,false,
40608,大任町,福岡県,オオトウマチ,,unknown,,,,,3,false,
40609,赤村,福岡県,アカムラ,,unknown,,,,,3,false,
40610,福智町,福岡県,フクチマチ,,unknown,,,,,3,false,
40621,苅田町,福岡県,カンダマチ,,unknown,,,,,3,false,
40625,みやこ町,福岡県,ミヤコマチ,,unknown,,,,,3,false,
40642,吉富町,福岡県,ヨシトミマチ,,unknown,,,,,3,false,
40646,上毛町,福岡県,コウゲマチ,,unknown,,,,,3,false,
40647,築上町,福岡県,チクジョウマチ,,unknown,,,,,3,false,
41000,佐賀県,佐賀県,サガケン,,unknown,,,,,3,false,prefecture_aggregate
41201,佐賀市,佐賀県,サガシ,,unknown,,,,,3,false,
41202,唐津市,佐賀県,カラツシ,,unknown,,,,,3,false,
41203,鳥栖市,佐賀県,トスシ,,unknown,,,,,3,false,
41204,多久市,佐賀県,タクシ,,unknown,,,,,3,false,
41205,伊万里市,佐賀県,イマリシ,,unknown,,,,,3,false,
41206,武雄市,佐賀県,タケオシ,,unknown,,,,,3,false,
41207,鹿島市,佐賀県,カシマシ,,unknown,,,,,3,false,
41208,小城市,佐賀県,オギシ,,unknown,,,,,3,false,
41209,嬉野市,佐賀県,ウレシノシ,,unknown,,,,,3,false,
41210,神埼市,佐賀県,カンザキシ,,unknown,,,,,3,false,
41327,吉野ヶ里町,佐賀県,ヨシノガリチョウ,,unknown,,,,,3,false,
41341,基山町,佐賀県,キヤマチョウ,,unknown,,,,,3,false,
41345,上峰町,佐賀県,カミミネチョウ,,unknown,,,,,3,false,
41346,みやき町,佐賀県,ミヤキチョウ,,unknown,,,,,3,false,
41387,玄海町,佐賀県,ゲンカイチョウ,,unknown,,,,,3,false,
41401,有田町,佐賀県,アリタチョウ,,unknown,,,,,3,false,
41423,大町町,佐賀県,オオマチチョウ,,unknown,,,,,3,false,
41424,江北町,佐賀県,コウホクマチ,,unknown,,,,,3,false,
41425,白石町,佐賀県,シロイシチョウ,,unknown,,,,,3,false,
41441,太良町,佐賀県,タラチョウ,,unknown,,,,,3,false,
42000,長崎県,長崎県,ナガサキケン,,unknown,,,,,3,false,prefecture_aggregate
42201,長崎市,長崎県,ナガサキシ,,unknown,,,,,3,false,
42202,佐世保市,長崎県,サセボシ,,unknown,,,,,3,false,
42203,島原市,長崎県,シマバラシ,,unknown,,,,,3,false,
42204,諫早市,長崎県,イサハヤシ,,unknown,,,,,3,false,
42205,大村市,長崎県,オオムラシ,,unknown,,,,,3,false,
42207,平戸市,長崎県,ヒラドシ,,unknown,,,,,3,false,
42208,松浦市,長崎県,マツウラシ,,unknown,,,,,3,false,
42209,対馬市,長崎県,ツシマシ,,unknown,,,,,3,false,
42210,壱岐市,長崎県,イキシ,,unknown,,,,,3,false,
42211,五島市,長崎県,ゴトウシ,,unknown,,,,,3,false,
42212,西海市,長崎県,サイカイシ,,unknown,,,,,3,false,
42213,雲仙市,長崎県,ウンゼンシ,,unknown,,,,,3,false,
42214,南島原市,長崎県,ミナミシマバラシ,,unknown,,,,,3,false,
42307,長与町,長崎県,ナガヨチョウ,,unknown,,,,,3,false,
42308,時津町,長崎県,トギツチョウ,,unknown,,,,,3,false,
42321,東彼杵町,長崎県,ヒガシソノギチョウ,,unknown,,,,,3,false,
42322,川棚町,長崎県,カワタナチョウ,,unknown,,,,,3,false,
42323,波佐見町,長崎県,ハサミチョウ,,unknown,,,,,3,false,
42383,小値賀町,長崎県,オヂカチョウ,,unknown,,,,,3,false,
42391,佐々町,長崎県,サザチョウ,,unknown,,,,,3,false,
42411,新上五島町,長崎県,シンカミゴトウチョウ,,unknown,,,,,3,false,
43000,熊本県,熊本県,クマモトケン,,unknown,,,,,3,false,prefecture_aggregate
43100,熊本市,熊本県,クマモトシ,,unknown,,,,,3,false,
43202,八代市,熊本県,ヤツシロシ,,unknown,,,,,3,false,
43203,人吉市,熊本県,ヒトヨシシ,,unknown,,,,,3,false,
43204,荒尾市,熊本県,アラオシ,,unknown,,,,,3,false,
43205,水俣市,熊本県,ミナマタシ,,unknown,,,,,3,false,
43206,玉名市,熊本県,タマナシ,,unknown,,,,,3,false,
43208,山鹿市,熊本県,ヤマガシ,,unknown,,,,,3,false,
43210,菊池市,熊本県,キクチシ,,unknown,,,,,3,false,
43211,宇土市,熊本県,ウトシ,,unknown,,,,,3,false,
43212,上天草市,熊本県,カミアマクサシ,,unknown,,,,,3,false,
43213,宇城市,熊本県,ウキシ,,unknown,,,,,3,false,
43214,阿蘇市,熊本県,アソシ,,unknown,,,,,3,false,
43215,天草市,熊本県,アマクサシ,,unknown,,,,,3,false,
43216,合志市,熊本県,コウシシ,,unknown,,,,,3,false,
43348,美里町,熊本県,ミサトマチ,,unknown,,,,,3,false,
43364,玉東町,熊本県,ギョクトウマチ,,unknown,,,,,3,false,
43367,南関町,熊本県,ナンカンマチ,,unknown,,,,,3,false,
43368,長洲町,熊本県,ナガスマチ,,unknown,,,,,3,false,
43369,和水町,熊本県,ナゴミマチ,,unknown,,,,,3,false,
43403,大津町,熊本県,オオヅマチ,,unknown,,,,,3,false,
43404,菊陽町,熊本県,キクヨウマチ,,unknown,,,,,3,false,
43423,南小国町,熊本県,ミナミオグニマチ,,unknown,,,,,3,false,
43424,小国町,熊本県,オグニマチ,,unknown,,,,,3,false,
43425,産山村,熊本県,ウブヤマムラ,,unknown,,,,,3,false,
43428,高森町,熊本県,タカモリマチ,,unknown,,,,,3,false,
43432,西原村,熊本県,ニシハラムラ,,unknown,,,,,3,false,
43433,南阿蘇村,熊本県,ミナミアソムラ,,unknown,,,,,3,false,
43441,御船町,熊本県,ミフネマチ,,unknown,,,,,3,false,
43442,嘉島町,熊本県,カシママチ,,unknown,,,,,3,false,
43443,益城町,熊本県,マシキマチ,,unknown,,,,,3,false,
43444,甲佐町,熊本県,コウサマチ,,unknown,,,,,3,false,
43447,山都町,熊本県,ヤマトチョウ,,unknown,,,,,3,false,
43468,氷川町,熊本県,ヒカワチョウ,,unknown,,,,,3,false,
43482,芦北町,熊本県,アシキタマチ,,unknown,,,,,3,false,
43484,津奈木町,熊本県,ツナギマチ,,unknown,,,,,3,false,
43501,錦町,熊本県,ニシキマチ,,unknown,,,,,3,false,
43505,多良木町,熊本県,タラギマチ,,unknown,,,,,3,false,
43506,湯前町,熊本県,ユノマエマチ,,unknown,,,,,3,false,
43507,水上村,熊本県,ミズカミムラ,,unknown,,,,,3,false,
43510,相良村,熊本県,サガラムラ,,unknown,,,,,3,false,
43511,五木村,熊本県,イツキムラ,,unknown,,,,,3,false,
43512,山江村,熊本県,ヤマエムラ,,unknown,,,,,3,false,
43513,球磨村,熊本県,クマムラ,,unknown,,,,,3,false,
43514,あさぎり町,熊本県,アサギリチョウ,,unknown,,,,,3,false,
43531,苓北町,熊本県,レイホクマチ,,unknown,,,,,3,false,
44000,大分県,大分県,オオイタケン,,kaigiroku,https://ssp.kaigiroku.net/tenant/prefoita,prefoita,,,1,false,prefecture_aggregate; prefoita (DiscussNet central)
44201,大分市,大分県,オオイタシ,,unknown,,,,,3,false,
44202,別府市,大分県,ベップシ,,unknown,,,,,3,false,
44203,中津市,大分県,ナカツシ,,unknown,,,,,3,false,
44204,日田市,大分県,ヒタシ,,unknown,,,,,3,false,
44205,佐伯市,大分県,サイキシ,,unknown,,,,,3,false,
44206,臼杵市,大分県,ウスキシ,,unknown,,,,,3,false,
44207,津久見市,大分県,ツクミシ,,unknown,,,,,3,false,
44208,竹田市,大分県,タケタシ,,unknown,,,,,3,false,
44209,豊後高田市,大分県,ブンゴタカダシ,,unknown,,,,,3,false,
44210,杵築市,大分県,キツキシ,,unknown,,,,,3,false,
44211,宇佐市,大分県,ウサシ,,unknown,,,,,3,false,
44212,豊後大野市,大分県,ブンゴオオノシ,,unknown,,,,,3,false,
44213,由布市,大分県,ユフシ,,unknown,,,,,3,false,
44214,国東市,大分県,クニサキシ,,unknown,,,,,3,false,
44322,姫島村,大分県,ヒメシマムラ,,unknown,,,,,3,false,
44341,日出町,大分県,ヒジマチ,,unknown,,,,,3,false,
44461,九重町,大分県,ココノエマチ,,unknown,,,,,3,false,
44462,玖珠町,大分県,クスマチ,,unknown,,,,,3,false,
45000,宮崎県,宮崎県,ミヤザキケン,,unknown,,,,,3,false,prefecture_aggregate
45201,宮崎市,宮崎県,ミヤザキシ,,unknown,,,,,3,false,
45202,都城市,宮崎県,ミヤコノジョウシ,,unknown,,,,,3,false,
45203,延岡市,宮崎県,ノベオカシ,,unknown,,,,,3,false,
45204,日南市,宮崎県,ニチナンシ,,unknown,,,,,3,false,
45205,小林市,宮崎県,コバヤシシ,,unknown,,,,,3,false,
45206,日向市,宮崎県,ヒュウガシ,,unknown,,,,,3,false,
45207,串間市,宮崎県,クシマシ,,unknown,,,,,3,false,
45208,西都市,宮崎県,サイトシ,,unknown,,,,,3,false,
45209,えびの市,宮崎県,エビノシ,,unknown,,,,,3,false,
45341,三股町,宮崎県,ミマタチョウ,,unknown,,,,,3,false,
45361,高原町,宮崎県,タカハルチョウ,,unknown,,,,,3,false,
45382,国富町,宮崎県,クニトミチョウ,,unknown,,,,,3,false,
45383,綾町,宮崎県,アヤチョウ,,unknown,,,,,3,false,
45401,高鍋町,宮崎県,タカナベチョウ,,unknown,,,,,3,false,
45402,新富町,宮崎県,シントミチョウ,,unknown,,,,,3,false,
45403,西米良村,宮崎県,ニシメラソン,,unknown,,,,,3,false,
45404,木城町,宮崎県,キジョウチョウ,,unknown,,,,,3,false,
45405,川南町,宮崎県,カワミナミチョウ,,unknown,,,,,3,false,
45406,都農町,宮崎県,ツノチョウ,,unknown,,,,,3,false,
45421,門川町,宮崎県,カドガワチョウ,,unknown,,,,,3,false,
45429,諸塚村,宮崎県,モロツカソン,,unknown,,,,,3,false,
45430,椎葉村,宮崎県,シイバソン,,unknown,,,,,3,false,
45431,美郷町,宮崎県,ミサトチョウ,,unknown,,,,,3,false,
45441,高千穂町,宮崎県,タカチホチョウ,,unknown,,,,,3,false,
45442,日之影町,宮崎県,ヒノカゲチョウ,,unknown,,,,,3,false,
45443,五ヶ瀬町,宮崎県,ゴカセチョウ,,unknown,,,,,3,false,
46000,鹿児島県,鹿児島県,カゴシマケン,,unknown,,,,,3,false,prefecture_aggregate
46201,鹿児島市,鹿児島県,カゴシマシ,,unknown,,,,,3,false,
46203,鹿屋市,鹿児島県,カノヤシ,,unknown,,,,,3,false,
46204,枕崎市,鹿児島県,マクラザキシ,,unknown,,,,,3,false,
46206,阿久根市,鹿児島県,アクネシ,,unknown,,,,,3,false,
46208,出水市,鹿児島県,イズミシ,,unknown,,,,,3,false,
46210,指宿市,鹿児島県,イブスキシ,,unknown,,,,,3,false,
46213,西之表市,鹿児島県,ニシノオモテシ,,unknown,,,,,3,false,
46214,垂水市,鹿児島県,タルミズシ,,unknown,,,,,3,false,
46215,薩摩川内市,鹿児島県,サツマセンダイシ,,unknown,,,,,3,false,
46216,日置市,鹿児島県,ヒオキシ,,unknown,,,,,3,false,
46217,曽於市,鹿児島県,ソオシ,,unknown,,,,,3,false,
46218,霧島市,鹿児島県,キリシマシ,,unknown,,,,,3,false,
46219,いちき串木野市,鹿児島県,イチキクシキノシ,,unknown,,,,,3,false,
46220,南さつま市,鹿児島県,ミナミサツマシ,,unknown,,,,,3,false,
46221,志布志市,鹿児島県,シブシシ,,unknown,,,,,3,false,
46222,奄美市,鹿児島県,アマミシ,,unknown,,,,,3,false,
46223,南九州市,鹿児島県,ミナミキュウシュウシ,,unknown,,,,,3,false,
46224,伊佐市,鹿児島県,イサシ,,unknown,,,,,3,false,
46225,姶良市,鹿児島県,アイラシ,,unknown,,,,,3,false,
46303,三島村,鹿児島県,ミシマムラ,,unknown,,,,,3,false,
46304,十島村,鹿児島県,トシマムラ,,unknown,,,,,3,false,
46392,さつま町,鹿児島県,サツマチョウ,,unknown,,,,,3,false,
46404,長島町,鹿児島県,ナガシマチョウ,,unknown,,,,,3,false,
46452,湧水町,鹿児島県,ユウスイチョウ,,unknown,,,,,3,false,
46468,大崎町,鹿児島県,オオサキチョウ,,unknown,,,,,3,false,
46482,東串良町,鹿児島県,ヒガシクシラチョウ,,unknown,,,,,3,false,
46490,錦江町,鹿児島県,キンコウチョウ,,unknown,,,,,3,false,
46491,南大隅町,鹿児島県,ミナミオオスミチョウ,,unknown,,,,,3,false,
46492,肝付町,鹿児島県,キモツキチョウ,,unknown,,,,,3,false,
46501,中種子町,鹿児島県,ナカタネチョウ,,unknown,,,,,3,false,
46502,南種子町,鹿児島県,ミナミタネチョウ,,unknown,,,,,3,false,
46505,屋久島町,鹿児島県,ヤクシマチョウ,,unknown,,,,,3,false,
46523,大和村,鹿児島県,ヤマトソン,,unknown,,,,,3,false,
46524,宇検村,鹿児島県,ウケンソン,,unknown,,,,,3,false,
46525,瀬戸内町,鹿児島県,セトウチチョウ,,unknown,,,,,3,false,
46527,龍郷町,鹿児島県,タツゴウチョウ,,unknown,,,,,3,false,
46529,喜界町,鹿児島県,キカイチョウ,,unknown,,,,,3,false,
46530,徳之島町,鹿児島県,トクノシマチョウ,,unknown,,,,,3,false,
46531,天城町,鹿児島県,アマギチョウ,,unknown,,,,,3,false,
46532,伊仙町,鹿児島県,イセンチョウ,,unknown,,,,,3,false,
46533,和泊町,鹿児島県,ワドマリチョウ,,unknown,,,,,3,false,
46534,知名町,鹿児島県,チナチョウ,,unknown,,,,,3,false,
46535,与論町,鹿児島県,ヨロンチョウ,,unknown,,,,,3,false,
47000,沖縄県,沖縄県,オキナワケン,,unknown,,,,,3,false,prefecture_aggregate
47201,那覇市,沖縄県,ナハシ,,unknown,,,,,3,false,
47205,宜野湾市,沖縄県,ギノワンシ,,unknown,,,,,3,false,
47207,石垣市,沖縄県,イシガキシ,,unknown,,,,,3,false,
47208,浦添市,沖縄県,ウラソエシ,,unknown,,,,,3,false,
47209,名護市,沖縄県,ナゴシ,,unknown,,,,,3,false,
47210,糸満市,沖縄県,イトマンシ,,unknown,,,,,3,false,
47211,沖縄市,沖縄県,オキナワシ,,unknown,,,,,3,false,
47212,豊見城市,沖縄県,トミグスクシ,,unknown,,,,,3,false,
47213,うるま市,沖縄県,ウルマシ,,unknown,,,,,3,false,
47214,宮古島市,沖縄県,ミヤコジマシ,,unknown,,,,,3,false,
47215,南城市,沖縄県,ナンジョウシ,,unknown,,,,,3,false,
47301,国頭村,沖縄県,クニガミソン,,unknown,,,,,3,false,
47302,大宜味村,沖縄県,オオギミソン,,unknown,,,,,3,false,
47303,東村,沖縄県,ヒガシソン,,unknown,,,,,3,false,
47306,今帰仁村,沖縄県,ナキジンソン,,unknown,,,,,3,false,
47308,本部町,沖縄県,モトブチョウ,,unknown,,,,,3,false,
47311,恩納村,沖縄県,オンナソン,,unknown,,,,,3,false,
47313,宜野座村,沖縄県,ギノザソン,,unknown,,,,,3,false,
47314,金武町,沖縄県,キンチョウ,,unknown,,,,,3,false,
47315,伊江村,沖縄県,イエソン,,unknown,,,,,3,false,
47324,読谷村,沖縄県,ヨミタンソン,,unknown,,,,,3,false,
47325,嘉手納町,沖縄県,カデナチョウ,,unknown,,,,,3,false,
47326,北谷町,沖縄県,チヤタンチョウ,,unknown,,,,,3,false,
47327,北中城村,沖縄県,キタナカグスクソン,,unknown,,,,,3,false,
47328,中城村,沖縄県,ナカグスクソン,,unknown,,,,,3,false,
47329,西原町,沖縄県,ニシハラチョウ,,unknown,,,,,3,false,
47348,与那原町,沖縄県,ヨナバルチョウ,,unknown,,,,,3,false,
47350,南風原町,沖縄県,ハエバルチョウ,,unknown,,,,,3,false,
47353,渡嘉敷村,沖縄県,トカシキソン,,unknown,,,,,3,false,
47354,座間味村,沖縄県,ザマミソン,,unknown,,,,,3,false,
47355,粟国村,沖縄県,アグニソン,,unknown,,,,,3,false,
47356,渡名喜村,沖縄県,トナキソン,,unknown,,,,,3,false,
47357,南大東村,沖縄県,ミナミダイトウソン,,unknown,,,,,3,false,
47358,北大東村,沖縄県,キタダイトウソン,,unknown,,,,,3,false,
47359,伊平屋村,沖縄県,イヘヤソン,,unknown,,,,,3,false,
47360,伊是名村,沖縄県,イゼナソン,,unknown,,,,,3,false,
47361,久米島町,沖縄県,クメジマチョウ,,unknown,,,,,3,false,
47362,八重瀬町,沖縄県,ヤエセチョウ,,unknown,,,,,3,false,
47375,多良間村,沖縄県,タラマソン,,unknown,,,,,3,false,
47381,竹富町,沖縄県,タケトミチョウ,,unknown,,,,,3,false,
47382,与那国町,沖縄県,ヨナグニチョウ,,unknown,,,,,3,false,
